***SENSOR SELECTION,,,,,
CH 1-Voltage(±1V),,,,,
CH 2-Voltage(±1V),,,,,
CH 3-Voltage(±1V),,,,,
INTERNAL,,,,,
*** Sampling Rate ,,,,,
1 Data Per 1 Min,,,,,
*** Duration to Monitor  ,,,,,
1 Day,,,,,
Start: 08-NOV-2022  01:38PM,,,,,
Time(s),V1,V2,V3,°C,Vavg
0,0.601704,0.63099,0.614483,,0.615725667
60,0.686901,0.71459,0.735889,24.926,0.71246
120,0.778488,0.791267,0.789137,24.804,0.786297333
180,0.795527,0.810436,0.805112,24.743,0.803691667
240,0.809904,0.820554,0.816826,24.804,0.815761333
300,0.820021,0.827476,0.825878,24.6819,0.824458333
360,0.825346,0.831736,0.830671,24.4989,0.829251
420,0.828008,0.835463,0.833866,24.3768,0.832445667
480,0.830138,0.837593,0.835996,24.3158,0.834575667
540,0.831203,0.83919,0.837061,24.1938,0.835818
600,0.831203,0.840255,0.837593,24.1327,0.836350333
660,0.831203,0.840788,0.838126,24.0107,0.836705667
720,0.830138,0.84132,0.837593,24.0107,0.836350333
780,0.829606,0.84132,0.837593,23.9497,0.836173
840,0.829606,0.841853,0.837593,23.8887,0.836350667
900,0.829073,0.841853,0.837593,23.8276,0.836173
960,0.828541,0.841853,0.837593,23.7666,0.835995667
1020,0.828541,0.842385,0.837593,23.7056,0.836173
1080,0.828008,0.842385,0.837593,23.6446,0.835995333
1140,0.828008,0.842385,0.838126,23.5836,0.836173
1200,0.828541,0.842918,0.838126,23.5225,0.836528333
1260,0.829073,0.842918,0.838658,23.4615,0.836883
1320,0.829606,0.84345,0.838658,23.4615,0.837238
1380,0.830671,0.84345,0.83919,23.4005,0.837770333
1440,0.831736,0.84345,0.839723,23.3395,0.838303
1500,0.832801,0.843983,0.840255,23.2785,0.839013
1560,0.833866,0.844515,0.84132,23.2785,0.839900333
1620,0.834931,0.845048,0.841853,23.2785,0.840610667
1680,0.836528,0.845048,0.842385,23.2174,0.841320333
1740,0.837593,0.84558,0.842918,23.2174,0.842030333
1800,0.838658,0.846113,0.84345,23.1564,0.842740333
1860,0.839723,0.846645,0.844515,23.1564,0.843627667
1920,0.841853,0.847178,0.845048,23.1564,0.844693
1980,0.84345,0.84771,0.84558,23.0954,0.84558
2040,0.84558,0.848243,0.846113,23.0954,0.846645333
2100,0.846645,0.848775,0.846645,23.0954,0.847355
2160,0.84771,0.849308,0.84771,23.0954,0.848242667
2220,0.848775,0.84984,0.848243,23.0954,0.848952667
2280,0.84984,0.850373,0.848775,23.0954,0.849662667
2340,0.850905,0.850905,0.84984,23.0954,0.85055
2400,0.851438,0.851438,0.850373,23.0954,0.851083
2460,0.853035,0.85197,0.851438,23.0954,0.852147667
2520,0.853567,0.85197,0.85197,23.0954,0.852502333
2580,0.854632,0.852503,0.853035,23.0954,0.85339
2640,0.855697,0.852503,0.853567,23.0344,0.853922333
2700,0.855697,0.852503,0.854632,23.0344,0.854277333
2760,0.856762,0.853035,0.854632,23.0344,0.854809667
2820,0.857295,0.853035,0.855697,23.0344,0.855342333
2880,0.857827,0.853567,0.856762,23.0344,0.856052
2940,0.858892,0.8541,0.857295,23.0344,0.856762333
3000,0.859425,0.854632,0.857827,23.0954,0.857294667
3060,0.859957,0.854632,0.858892,23.0954,0.857827
3120,0.86049,0.854632,0.859425,23.0954,0.858182333
3180,0.861022,0.855165,0.859957,23.0954,0.858714667
3240,0.861555,0.854632,0.86049,23.0344,0.858892333
3300,0.862087,0.854632,0.861022,23.0344,0.859247
3360,0.861555,0.855165,0.861555,23.0344,0.859425
3420,0.862087,0.855165,0.862087,23.0344,0.859779667
3480,0.86262,0.855165,0.86262,23.0344,0.860135
3540,0.863152,0.855697,0.863152,22.9734,0.860667
3600,0.863685,0.855697,0.863685,22.9734,0.861022333
3660,0.864217,0.855697,0.864217,22.9734,0.861377
3720,0.864217,0.855697,0.865282,22.9123,0.861732
3780,0.86475,0.85623,0.865282,22.9123,0.862087333
3840,0.86475,0.85623,0.865815,22.9123,0.862265
3900,0.865282,0.856762,0.86688,22.8513,0.862974667
3960,0.865815,0.856762,0.86688,22.8513,0.863152333
4020,0.866347,0.856762,0.867412,22.7903,0.863507
4080,0.86688,0.856762,0.867944,22.7903,0.863862
4140,0.867412,0.857295,0.868477,22.7293,0.864394667
4200,0.867412,0.857295,0.869009,22.7293,0.864572
4260,0.867944,0.857295,0.869542,22.6682,0.864927
4320,0.868477,0.857295,0.869542,22.6682,0.865104667
4380,0.868477,0.857295,0.870074,22.6682,0.865282
4440,0.869009,0.857295,0.870074,22.6072,0.865459333
4500,0.869009,0.857295,0.870607,22.6072,0.865637
4560,0.869542,0.857827,0.871139,22.6072,0.866169333
4620,0.870074,0.857827,0.871672,22.6072,0.866524333
4680,0.870074,0.857827,0.871672,22.6072,0.866524333
4740,0.869542,0.857827,0.872204,22.6072,0.866524333
4800,0.870607,0.857827,0.872737,22.5462,0.867057
4860,0.871139,0.857827,0.872737,22.5462,0.867234333
4920,0.871139,0.857827,0.873269,22.5462,0.867411667
4980,0.871672,0.857827,0.873269,22.5462,0.867589333
5040,0.872204,0.857827,0.873802,22.5462,0.867944333
5100,0.872204,0.857827,0.873802,22.5462,0.867944333
5160,0.872204,0.857827,0.873802,22.5462,0.867944333
5220,0.872204,0.857827,0.874334,22.5462,0.868121667
5280,0.872737,0.85836,0.874334,22.5462,0.868477
5340,0.873802,0.857827,0.874867,22.5462,0.868832
5400,0.873802,0.857827,0.874867,22.5462,0.868832
5460,0.874334,0.857827,0.874867,22.5462,0.869009333
5520,0.874334,0.85836,0.874334,22.4852,0.869009333
5580,0.874334,0.85836,0.874867,22.4852,0.869187
5640,0.874334,0.85836,0.874867,22.4852,0.869187
5700,0.874334,0.85836,0.874867,22.4852,0.869187
5760,0.874334,0.85836,0.875399,22.4852,0.869364333
5820,0.875399,0.85836,0.874867,22.4852,0.869542
5880,0.875932,0.85836,0.875399,22.4852,0.869897
5940,0.875932,0.85836,0.875932,22.4852,0.870074667
6000,0.875932,0.85836,0.875399,22.4852,0.869897
6060,0.876464,0.85836,0.875932,22.4852,0.870252
6120,0.876464,0.85836,0.875399,22.4852,0.870074333
6180,0.876997,0.857827,0.875399,22.4852,0.870074333
6240,0.876997,0.857827,0.875399,22.4852,0.870074333
6300,0.876997,0.857827,0.875399,22.4852,0.870074333
6360,0.877529,0.857827,0.875399,22.4852,0.870251667
6420,0.878062,0.857827,0.875932,22.4852,0.870607
6480,0.878062,0.857827,0.875932,22.4852,0.870607
6540,0.878062,0.857827,0.875932,22.4852,0.870607
6600,0.878062,0.857827,0.875932,22.4852,0.870607
6660,0.878594,0.857827,0.875932,22.4852,0.870784333
6720,0.878594,0.857827,0.875932,22.4852,0.870784333
6780,0.878594,0.857827,0.876464,22.4852,0.870961667
6840,0.879127,0.857827,0.876464,22.4852,0.871139333
6900,0.879659,0.857295,0.876464,22.4852,0.871139333
6960,0.879659,0.857295,0.876464,22.4852,0.871139333
7020,0.879659,0.857295,0.876464,22.4852,0.871139333
7080,0.880192,0.857295,0.876997,22.4852,0.871494667
7140,0.880192,0.857295,0.876997,22.4852,0.871494667
7200,0.880724,0.857295,0.876464,22.4242,0.871494333
7260,0.881257,0.857295,0.876464,22.4242,0.871672
7320,0.880724,0.856762,0.876464,22.4242,0.871316667
7380,0.881257,0.856762,0.876464,22.4242,0.871494333
7440,0.881257,0.856762,0.876464,22.4242,0.871494333
7500,0.881257,0.857295,0.876464,22.4242,0.871672
7560,0.881257,0.856762,0.876997,22.4242,0.871672
7620,0.881789,0.856762,0.876997,22.4242,0.871849333
7680,0.882321,0.856762,0.876997,22.4242,0.872026667
7740,0.882321,0.856762,0.876997,22.4242,0.872026667
7800,0.882321,0.85623,0.877529,22.4242,0.872026667
7860,0.882854,0.856762,0.877529,22.4242,0.872381667
7920,0.882854,0.856762,0.877529,22.4242,0.872381667
7980,0.882854,0.856762,0.877529,22.4242,0.872381667
8040,0.882854,0.85623,0.876997,22.4242,0.872027
8100,0.882854,0.85623,0.877529,22.4242,0.872204333
8160,0.883386,0.85623,0.877529,22.4242,0.872381667
8220,0.882854,0.85623,0.877529,22.4242,0.872204333
8280,0.882854,0.85623,0.876997,22.4242,0.872027
8340,0.883386,0.85623,0.876997,22.4242,0.872204333
8400,0.883386,0.85623,0.877529,22.4242,0.872381667
8460,0.883919,0.85623,0.877529,22.4242,0.872559333
8520,0.883386,0.855697,0.876997,22.4242,0.872026667
8580,0.883919,0.855697,0.876997,22.4242,0.872204333
8640,0.883919,0.855697,0.876997,22.4242,0.872204333
8700,0.883919,0.855697,0.876997,22.4242,0.872204333
8760,0.884451,0.855165,0.876997,22.4242,0.872204333
8820,0.884984,0.855165,0.877529,22.4242,0.872559333
8880,0.884451,0.855697,0.876997,22.4242,0.872381667
8940,0.884451,0.855165,0.876997,22.4242,0.872204333
9000,0.884451,0.855165,0.877529,22.4242,0.872381667
9060,0.884984,0.855165,0.877529,22.4242,0.872559333
9120,0.885516,0.855165,0.876997,22.4242,0.872559333
9180,0.884984,0.855165,0.877529,22.4242,0.872559333
9240,0.884984,0.854632,0.878062,22.4242,0.872559333
9300,0.885516,0.854632,0.878062,22.4242,0.872736667
9360,0.885516,0.854632,0.877529,22.4242,0.872559
9420,0.884984,0.854632,0.877529,22.4242,0.872381667
9480,0.885516,0.854632,0.876997,22.4242,0.872381667
9540,0.886049,0.8541,0.876997,22.4242,0.872382
9600,0.886049,0.8541,0.877529,22.4242,0.872559333
9660,0.885516,0.8541,0.877529,22.4242,0.872381667
9720,0.885516,0.8541,0.877529,22.4242,0.872381667
9780,0.885516,0.8541,0.876997,22.4242,0.872204333
9840,0.885516,0.8541,0.876997,22.4242,0.872204333
9900,0.885516,0.8541,0.877529,22.4242,0.872381667
9960,0.885516,0.853567,0.877529,22.4242,0.872204
10020,0.885516,0.8541,0.877529,22.4242,0.872381667
10080,0.886049,0.8541,0.876997,22.4242,0.872382
10140,0.885516,0.853567,0.876997,22.4242,0.872026667
10200,0.886049,0.853567,0.876464,22.4242,0.872026667
10260,0.886049,0.853567,0.876997,22.4242,0.872204333
10320,0.886049,0.853567,0.876997,22.4242,0.872204333
10380,0.886049,0.853567,0.876997,22.4242,0.872204333
10440,0.885516,0.853567,0.877529,22.4242,0.872204
10500,0.885516,0.853567,0.877529,22.4242,0.872204
10560,0.885516,0.853035,0.877529,22.4242,0.872026667
10620,0.886049,0.853035,0.877529,22.4242,0.872204333
10680,0.884984,0.853035,0.877529,22.4242,0.871849333
10740,0.884984,0.853035,0.877529,22.4242,0.871849333
10800,0.884984,0.853035,0.877529,22.4242,0.871849333
10860,0.884984,0.853035,0.876997,22.4242,0.871672
10920,0.884451,0.853035,0.876997,22.4242,0.871494333
10980,0.884451,0.853035,0.876464,22.4242,0.871316667
11040,0.883919,0.852503,0.876997,22.4242,0.871139667
11100,0.884451,0.853035,0.876464,22.4242,0.871316667
11160,0.884451,0.852503,0.876464,22.4242,0.871139333
11220,0.884451,0.853035,0.875932,22.4242,0.871139333
11280,0.884451,0.852503,0.875399,22.4242,0.870784333
11340,0.884451,0.852503,0.875399,22.4242,0.870784333
11400,0.884451,0.852503,0.875399,22.4242,0.870784333
11460,0.884451,0.852503,0.874867,22.4852,0.870607
11520,0.884451,0.852503,0.874867,22.4242,0.870607
11580,0.884451,0.85197,0.874867,22.4852,0.870429333
11640,0.883919,0.85197,0.874867,22.4852,0.870252
11700,0.883386,0.85197,0.875399,22.4852,0.870251667
11760,0.883919,0.85197,0.874867,22.4852,0.870252
11820,0.883919,0.85197,0.874867,22.4852,0.870252
11880,0.883919,0.85197,0.874334,22.4852,0.870074333
11940,0.883919,0.851438,0.874334,22.4852,0.869897
12000,0.883386,0.851438,0.874867,22.4852,0.869897
12060,0.883386,0.851438,0.874334,22.4852,0.869719333
12120,0.883386,0.851438,0.874334,22.4852,0.869719333
12180,0.882854,0.851438,0.874867,22.4852,0.869719667
12240,0.883386,0.851438,0.874867,22.4852,0.869897
12300,0.883386,0.851438,0.874867,22.4852,0.869897
12360,0.883386,0.851438,0.875399,22.4852,0.870074333
12420,0.883386,0.850905,0.875399,22.4852,0.869896667
12480,0.883386,0.850905,0.874867,22.4852,0.869719333
12540,0.882854,0.850905,0.874867,22.4852,0.869542
12600,0.883386,0.850905,0.874867,22.4852,0.869719333
12660,0.883386,0.850905,0.874867,22.4852,0.869719333
12720,0.883386,0.850905,0.874867,22.4852,0.869719333
12780,0.882854,0.850905,0.874867,22.4852,0.869542
12840,0.882854,0.850905,0.874867,22.4852,0.869542
12900,0.882854,0.850373,0.874334,22.4852,0.869187
12960,0.882854,0.850373,0.874334,22.4852,0.869187
13020,0.882854,0.850373,0.874334,22.4852,0.869187
13080,0.882854,0.850373,0.874334,22.4852,0.869187
13140,0.882321,0.850373,0.874867,22.4852,0.869187
13200,0.882321,0.850373,0.874867,22.4852,0.869187
13260,0.882321,0.84984,0.874867,22.5462,0.869009333
13320,0.882854,0.84984,0.875399,22.5462,0.869364333
13380,0.882321,0.850373,0.875399,22.5462,0.869364333
13440,0.882854,0.84984,0.875932,22.6072,0.869542
13500,0.882854,0.84984,0.876464,22.6072,0.869719333
13560,0.882854,0.84984,0.876464,22.6072,0.869719333
13620,0.882854,0.84984,0.875932,22.6072,0.869542
13680,0.882854,0.84984,0.875932,22.6072,0.869542
13740,0.883386,0.84984,0.875399,22.6682,0.869541667
13800,0.883386,0.84984,0.875399,22.6682,0.869541667
13860,0.883386,0.849308,0.875932,22.6682,0.869542
13920,0.883386,0.84984,0.875932,22.6682,0.869719333
13980,0.883386,0.84984,0.875399,22.6682,0.869541667
14040,0.883919,0.849308,0.875399,22.6682,0.869542
14100,0.883919,0.849308,0.874867,22.6682,0.869364667
14160,0.883919,0.849308,0.874867,22.6682,0.869364667
14220,0.882854,0.849308,0.874867,22.6682,0.869009667
14280,0.882321,0.849308,0.874867,22.7293,0.868832
14340,0.881789,0.849308,0.875399,22.6682,0.868832
14400,0.881789,0.849308,0.875399,22.6682,0.868832
14460,0.881789,0.848775,0.875399,22.6682,0.868654333
14520,0.881789,0.849308,0.875932,22.6682,0.869009667
14580,0.882321,0.848775,0.876464,22.6682,0.869186667
14640,0.882321,0.848775,0.876464,22.6682,0.869186667
14700,0.882854,0.848775,0.876464,22.6682,0.869364333
14760,0.883386,0.848775,0.876464,22.6682,0.869541667
14820,0.882854,0.848775,0.875932,22.6682,0.869187
14880,0.882854,0.848775,0.875399,22.6072,0.869009333
14940,0.882321,0.848775,0.875399,22.6682,0.868831667
15000,0.881789,0.848243,0.875932,22.6072,0.868654667
15060,0.881257,0.848243,0.875932,22.6072,0.868477333
15120,0.881257,0.848243,0.875399,22.6072,0.868299667
15180,0.880724,0.848243,0.875399,22.6072,0.868122
15240,0.880724,0.848243,0.875932,22.6072,0.868299667
15300,0.880724,0.848243,0.875932,22.6072,0.868299667
15360,0.880192,0.848243,0.876464,22.6072,0.868299667
15420,0.880192,0.84771,0.876464,22.6072,0.868122
15480,0.880192,0.84771,0.876464,22.6072,0.868122
15540,0.880724,0.84771,0.876464,22.6072,0.868299333
15600,0.880724,0.84771,0.876464,22.6072,0.868299333
15660,0.880192,0.84771,0.876464,22.6072,0.868122
15720,0.880724,0.84771,0.875399,22.6072,0.867944333
15780,0.880724,0.847178,0.875932,22.6072,0.867944667
15840,0.880724,0.847178,0.875932,22.6072,0.867944667
15900,0.880724,0.84771,0.875932,22.6072,0.868122
15960,0.881257,0.847178,0.875932,22.6072,0.868122333
16020,0.881257,0.847178,0.875399,22.6072,0.867944667
16080,0.881257,0.847178,0.875932,22.6072,0.868122333
16140,0.881789,0.847178,0.875932,22.6072,0.868299667
16200,0.881257,0.847178,0.875399,22.6072,0.867944667
16260,0.881257,0.847178,0.874334,22.6072,0.867589667
16320,0.881257,0.847178,0.874867,22.6072,0.867767333
16380,0.881257,0.847178,0.875399,22.6072,0.867944667
16440,0.881257,0.846645,0.875399,22.6072,0.867767
16500,0.880724,0.846645,0.875399,22.6072,0.867589333
16560,0.881257,0.846645,0.875399,22.5462,0.867767
16620,0.880724,0.846645,0.875399,22.6072,0.867589333
16680,0.881257,0.846113,0.875932,22.6072,0.867767333
16740,0.881257,0.846645,0.875399,22.5462,0.867767
16800,0.880724,0.846113,0.875932,22.5462,0.867589667
16860,0.881257,0.846113,0.875932,22.5462,0.867767333
16920,0.880724,0.846113,0.875932,22.5462,0.867589667
16980,0.880724,0.846113,0.875932,22.5462,0.867589667
17040,0.880724,0.846113,0.875932,22.5462,0.867589667
17100,0.880724,0.846113,0.875932,22.5462,0.867589667
17160,0.880724,0.846113,0.875399,22.5462,0.867412
17220,0.880724,0.84558,0.874867,22.5462,0.867057
17280,0.880192,0.84558,0.874334,22.5462,0.866702
17340,0.880724,0.84558,0.873802,22.5462,0.866702
17400,0.880724,0.84558,0.873802,22.5462,0.866702
17460,0.880192,0.845048,0.874334,22.5462,0.866524667
17520,0.880724,0.845048,0.873802,22.5462,0.866524667
17580,0.880724,0.845048,0.873802,22.5462,0.866524667
17640,0.880724,0.845048,0.873802,22.5462,0.866524667
17700,0.880724,0.844515,0.873802,22.5462,0.866347
17760,0.880724,0.844515,0.874334,22.5462,0.866524333
17820,0.880724,0.844515,0.873802,22.5462,0.866347
17880,0.880192,0.844515,0.873269,22.5462,0.865992
17940,0.880192,0.844515,0.873269,22.5462,0.865992
18000,0.880192,0.843983,0.872737,22.5462,0.865637333
18060,0.880192,0.843983,0.872204,22.4852,0.865459667
18120,0.880192,0.843983,0.871672,22.4852,0.865282333
18180,0.880192,0.843983,0.871139,22.4852,0.865104667
18240,0.879659,0.843983,0.871139,22.4852,0.864927
18300,0.880192,0.843983,0.870607,22.4852,0.864927333
18360,0.879659,0.843983,0.871139,22.4852,0.864927
18420,0.879659,0.843983,0.871139,22.4852,0.864927
18480,0.879659,0.84345,0.870607,22.4852,0.864572
18540,0.879127,0.84345,0.871139,22.4852,0.864572
18600,0.879127,0.84345,0.870607,22.4852,0.864394667
18660,0.879127,0.84345,0.870074,22.4852,0.864217
18720,0.879127,0.84345,0.870074,22.4852,0.864217
18780,0.878594,0.84345,0.869542,22.4852,0.863862
18840,0.878594,0.84345,0.869542,22.4852,0.863862
18900,0.878594,0.84345,0.869009,22.4242,0.863684333
18960,0.878062,0.842918,0.868477,22.4242,0.863152333
19020,0.878062,0.842918,0.867944,22.4242,0.862974667
19080,0.878062,0.842918,0.867944,22.4242,0.862974667
19140,0.878062,0.842918,0.867412,22.4242,0.862797333
19200,0.877529,0.842918,0.86688,22.4242,0.862442333
19260,0.877529,0.842918,0.866347,22.4242,0.862264667
19320,0.877529,0.842918,0.86688,22.4242,0.862442333
19380,0.876997,0.842918,0.866347,22.3631,0.862087333
19440,0.876997,0.842918,0.865815,22.3631,0.86191
19500,0.876997,0.842918,0.865282,22.3631,0.861732333
19560,0.876464,0.842385,0.86475,22.3631,0.861199667
19620,0.876464,0.842385,0.86475,22.3631,0.861199667
19680,0.875932,0.842385,0.86475,22.3631,0.861022333
19740,0.875399,0.842385,0.86475,22.3631,0.860844667
19800,0.875399,0.842385,0.864217,22.3631,0.860667
19860,0.875399,0.841853,0.864217,22.3631,0.860489667
19920,0.874867,0.841853,0.863685,22.3631,0.860135
19980,0.874867,0.841853,0.863152,22.3631,0.859957333
20040,0.875399,0.841853,0.86262,22.3631,0.859957333
20100,0.875399,0.841853,0.86262,22.3631,0.859957333
20160,0.874867,0.841853,0.862087,22.3631,0.859602333
20220,0.874867,0.84132,0.862087,22.3631,0.859424667
20280,0.874867,0.84132,0.861555,22.3631,0.859247333
20340,0.874334,0.84132,0.861555,22.3631,0.859069667
20400,0.873802,0.84132,0.861555,22.3631,0.858892333
20460,0.873802,0.84132,0.861022,22.3631,0.858714667
20520,0.873802,0.84132,0.861022,22.3631,0.858714667
20580,0.873269,0.84132,0.861022,22.3631,0.858537
20640,0.873269,0.84132,0.86049,22.3631,0.858359667
20700,0.873269,0.840788,0.859957,22.3631,0.858004667
20760,0.873269,0.840788,0.859957,22.3631,0.858004667
20820,0.872737,0.840788,0.859957,22.3631,0.857827333
20880,0.872737,0.84132,0.859957,22.3631,0.858004667
20940,0.872737,0.840788,0.859957,22.3631,0.857827333
21000,0.872737,0.840788,0.859957,22.3631,0.857827333
21060,0.872204,0.84132,0.859957,22.3631,0.857827
21120,0.872204,0.840788,0.859425,22.3631,0.857472333
21180,0.872204,0.840788,0.858892,22.3631,0.857294667
21240,0.871672,0.840788,0.858892,22.3631,0.857117333
21300,0.871672,0.840255,0.858892,22.3631,0.856939667
21360,0.871139,0.840255,0.85836,22.3021,0.856584667
21420,0.871139,0.840255,0.85836,22.3021,0.856584667
